episode 39975: -10781.664984911919 total reward, 30 steps, 155991 epochs 
episode 39976: -508.81011910575035 total reward, 89 steps, 156080 epochs 
episode 39977: -11735.075380644732 total reward, 70 steps, 156150 epochs 
episode 39978: 34537.04185693933 total reward, 5 steps, 156155 epochs 
episode 39979: -27703.233907161746 total reward, 87 steps, 156242 epochs 
episode 39980: -11174.534390449535 total reward, 46 steps, 156288 epochs 
episode 39981: -17838.606513296763 total reward, 83 steps, 156371 epochs 
episode 39982: 42209.918204706664 total reward, 64 steps, 156435 epochs 
episode 39983: -14831.172952748258 total reward, 80 steps, 156515 epochs 
episode 39984: -6876.770705811032 total reward, 69 steps, 156584 epochs 
episode 39985: 35429.58127014039 total reward, 8 steps, 156592 epochs 
episode 39986: -8675.605939329009 total reward, 29 steps, 156621 epochs 
episode 39987: -1681.1120072533959 total reward, 80 steps, 156701 epochs 
episode 39988: -29394.645412032864 total reward, 68 steps, 156769 epochs 
episode 39989: -26968.53208412679 total reward, 72 steps, 156841 epochs 
episode 39990: -34903.78483010128 total reward, 71 steps, 156912 epochs 
episode 39991: 9632.367063059093 total reward, 95 steps, 157007 epochs 
episode 39992: -19226.05683219638 total reward, 77 steps, 157084 epochs 
episode 39993: -26826.992303148592 total reward, 73 steps, 157157 epochs 
episode 39994: -10486.450464049603 total reward, 34 steps, 157191 epochs 
episode 39995: 35225.691439768416 total reward, 17 steps, 157208 epochs 
episode 39996: -21813.547361431334 total reward, 75 steps, 157283 epochs 
episode 39997: 32348.539738601026 total reward, 8 steps, 157291 epochs 
episode 39998: -26220.50111915968 total reward, 84 steps, 157375 epochs 
episode 39999: -26598.705565752152 total reward, 75 steps, 157450 epochs 
episode 40000: -28165.15683643807 total reward, 88 steps, 157538 epochs 
episode 40001: 35092.06829485051 total reward, 18 steps, 157556 epochs 
episode 40002: -1339.7433214092925 total reward, 77 steps, 157633 epochs 
episode 40003: -32300.652827052105 total reward, 88 steps, 157721 epochs 
episode 40004: -9459.934183178402 total reward, 21 steps, 157742 epochs 
episode 40005: 4976.381467579118 total reward, 83 steps, 157825 epochs 
episode 40006: -28615.923707222966 total reward, 72 steps, 157897 epochs 
episode 40007: -19914.237462230456 total reward, 95 steps, 157992 epochs 
episode 40008: 14955.678391099049 total reward, 85 steps, 158077 epochs 
episode 40009: 19396.1611336117 total reward, 84 steps, 158161 epochs 
episode 40010: -10377.56962568631 total reward, 38 steps, 158199 epochs 
episode 40011: -8364.581474586194 total reward, 57 steps, 158256 epochs 
episode 40012: 36879.85551553186 total reward, 21 steps, 158277 epochs 
episode 40013: -7567.002790593815 total reward, 81 steps, 158358 epochs 
episode 40014: -24558.878874773953 total reward, 67 steps, 158425 epochs 
episode 40015: -32026.136772836504 total reward, 72 steps, 158497 epochs 
episode 40016: -24634.933979930996 total reward, 75 steps, 158572 epochs 
episode 40017: 45755.13746209102 total reward, 45 steps, 158617 epochs 
episode 40018: 36071.47734729399 total reward, 25 steps, 158642 epochs 
episode 40019: -32566.362517320584 total reward, 70 steps, 158712 epochs 
episode 40020: 15320.329858858364 total reward, 89 steps, 158801 epochs 
episode 40021: -11862.233339435894 total reward, 35 steps, 158836 epochs 
episode 40022: 34592.45528602385 total reward, 23 steps, 158859 epochs 
episode 40023: 41839.59088861345 total reward, 47 steps, 158906 epochs 
episode 40024: -9163.990637182267 total reward, 38 steps, 158944 epochs 
episode 40025: -10313.450567978043 total reward, 28 steps, 158972 epochs 
episode 40026: 50437.62393916061 total reward, 38 steps, 159010 epochs 
episode 40027: -11350.817199066663 total reward, 36 steps, 159046 epochs 
episode 40028: -27413.22851059074 total reward, 78 steps, 159124 epochs 
episode 40029: 37582.84180598825 total reward, 61 steps, 159185 epochs 
episode 40030: 55436.30058330062 total reward, 63 steps, 159248 epochs 
episode 40031: 8236.926721970949 total reward, 68 steps, 159316 epochs 
episode 40032: -8971.07737561439 total reward, 25 steps, 159341 epochs 
episode 40033: -12611.490567449877 total reward, 74 steps, 159415 epochs 
episode 40034: 36770.70814758779 total reward, 26 steps, 159441 epochs 
episode 40035: 31041.166544371205 total reward, 2 steps, 159443 epochs 
episode 40036: -31197.431271399662 total reward, 74 steps, 159517 epochs 
episode 40037: -9217.660547890895 total reward, 18 steps, 159535 epochs 
episode 40038: -11163.438041352849 total reward, 39 steps, 159574 epochs 
episode 40039: 37111.676664855644 total reward, 18 steps, 159592 epochs 
episode 40040: -8612.878265879008 total reward, 35 steps, 159627 epochs 
episode 40041: -4881.729621856477 total reward, 70 steps, 159697 epochs 
episode 40042: 33461.4628746967 total reward, 27 steps, 159724 epochs 
episode 40043: -741.1439199999813 total reward, 47 steps, 159771 epochs 
episode 40044: -20855.57195268839 total reward, 70 steps, 159841 epochs 
episode 40045: -18962.10259976212 total reward, 82 steps, 159923 epochs 
episode 40046: -19141.39579147525 total reward, 67 steps, 159990 epochs 
episode 40047: -10159.79439033963 total reward, 33 steps, 160023 epochs 
episode 40048: 35546.336893905325 total reward, 22 steps, 160045 epochs 
episode 40049: 16876.709350227997 total reward, 80 steps, 160125 epochs 
episode 40050: 34564.359074323795 total reward, 15 steps, 160140 epochs 
episode 40051: 41154.21772846075 total reward, 14 steps, 160154 epochs 
episode 40052: 36075.53342230141 total reward, 40 steps, 160194 epochs 
episode 40053: -9305.317996483742 total reward, 36 steps, 160230 epochs 
episode 40054: -4971.755049988165 total reward, 93 steps, 160323 epochs 
episode 40055: -9871.581057711825 total reward, 35 steps, 160358 epochs 
episode 40056: 36045.24730398109 total reward, 40 steps, 160398 epochs 
episode 40057: -11840.48672650514 total reward, 94 steps, 160492 epochs 
episode 40058: 38945.10784935381 total reward, 46 steps, 160538 epochs 
episode 40059: -15146.453100300949 total reward, 77 steps, 160615 epochs 
episode 40060: 31732.023526764522 total reward, 2 steps, 160617 epochs 
episode 40061: -31495.649150723766 total reward, 69 steps, 160686 epochs 
episode 40062: 35274.245703306406 total reward, 18 steps, 160704 epochs 
episode 40063: -10619.000116947056 total reward, 36 steps, 160740 epochs 
episode 40064: 33254.60181435092 total reward, 16 steps, 160756 epochs 
episode 40065: -27594.479809249457 total reward, 72 steps, 160828 epochs 
episode 40066: -10906.41638991546 total reward, 83 steps, 160911 epochs 
episode 40067: 32352.54528468828 total reward, 6 steps, 160917 epochs 
episode 40068: -7273.815242988441 total reward, 47 steps, 160964 epochs 
episode 40069: -10989.749915525601 total reward, 44 steps, 161008 epochs 
episode 40070: 38296.56187706972 total reward, 32 steps, 161040 epochs 
episode 40071: -6131.0142730079715 total reward, 47 steps, 161087 epochs 
episode 40072: -33240.65777304808 total reward, 94 steps, 161181 epochs 
episode 40073: -11046.463464767188 total reward, 30 steps, 161211 epochs 
episode 40074: 33010.94826855179 total reward, 5 steps, 161216 epochs 
episode 40075: -10614.13830509556 total reward, 62 steps, 161278 epochs 
episode 40076: 32652.230120193122 total reward, 6 steps, 161284 epochs 
episode 40077: -12573.46753774341 total reward, 42 steps, 161326 epochs 
episode 40078: -6038.897581643732 total reward, 36 steps, 161362 epochs 
episode 40079: 33262.54153920473 total reward, 8 steps, 161370 epochs 
episode 40080: 33836.684279853114 total reward, 14 steps, 161384 epochs 
episode 40081: -33383.094154068924 total reward, 70 steps, 161454 epochs 
episode 40082: -8282.031986722146 total reward, 33 steps, 161487 epochs 
episode 40083: -21092.89872514947 total reward, 85 steps, 161572 epochs 
episode 40084: -24037.733096652093 total reward, 70 steps, 161642 epochs 
episode 40085: -9104.277267222024 total reward, 35 steps, 161677 epochs 
episode 40086: 36387.40540001533 total reward, 54 steps, 161731 epochs 
episode 40087: 39696.26007293329 total reward, 20 steps, 161751 epochs 
episode 40088: 34036.794482363126 total reward, 50 steps, 161801 epochs 
episode 40089: -10368.47280078544 total reward, 36 steps, 161837 epochs 
episode 40090: 36654.907566769354 total reward, 28 steps, 161865 epochs 
episode 40091: 36221.49574982183 total reward, 40 steps, 161905 epochs 
episode 40092: -9584.349810726388 total reward, 37 steps, 161942 epochs 
episode 40093: 33680.62382055983 total reward, 16 steps, 161958 epochs 
episode 40094: -23839.659309864055 total reward, 70 steps, 162028 epochs 
episode 40095: 34916.11610128123 total reward, 22 steps, 162050 epochs 
episode 40096: 32298.768719883745 total reward, 4 steps, 162054 epochs 
episode 40097: 35245.110326564696 total reward, 45 steps, 162099 epochs 
episode 40098: 34005.10245109183 total reward, 22 steps, 162121 epochs 
episode 40099: 36280.167018654625 total reward, 31 steps, 162152 epochs 
episode 40100: 35756.4686868546 total reward, 35 steps, 162187 epochs 
episode 40101: -8024.668639856392 total reward, 50 steps, 162237 epochs 
episode 40102: 36742.39556968586 total reward, 31 steps, 162268 epochs 
episode 40103: -17222.23875331619 total reward, 91 steps, 162359 epochs 
episode 40104: -4789.567731392884 total reward, 54 steps, 162413 epochs 
episode 40105: 32375.539065012443 total reward, 5 steps, 162418 epochs 
episode 40106: -9563.143690615889 total reward, 28 steps, 162446 epochs 
episode 40107: -10497.361240431188 total reward, 38 steps, 162484 epochs 
episode 40108: 32715.084614271327 total reward, 23 steps, 162507 epochs 
episode 40109: -11090.936196849694 total reward, 34 steps, 162541 epochs 
episode 40110: 32485.38494090537 total reward, 8 steps, 162549 epochs 
episode 40111: -10376.806776339463 total reward, 27 steps, 162576 epochs 
episode 40112: 48143.35527237624 total reward, 22 steps, 162598 epochs 
episode 40113: 35902.899794691744 total reward, 6 steps, 162604 epochs 
episode 40114: 38694.38298647983 total reward, 33 steps, 162637 epochs 
episode 40115: 35688.05295825243 total reward, 54 steps, 162691 epochs 
episode 40116: 37214.99204290478 total reward, 47 steps, 162738 epochs 
episode 40117: 38600.04828119028 total reward, 12 steps, 162750 epochs 
episode 40118: -20828.85115097978 total reward, 70 steps, 162820 epochs 
episode 40119: 31770.29656389745 total reward, 3 steps, 162823 epochs 
episode 40120: -11337.851780751447 total reward, 36 steps, 162859 epochs 
episode 40121: 36834.45595885709 total reward, 45 steps, 162904 epochs 
episode 40122: 35165.86401416737 total reward, 30 steps, 162934 epochs 
episode 40123: -25757.40142727412 total reward, 67 steps, 163001 epochs 
episode 40124: -9428.396323935875 total reward, 34 steps, 163035 epochs 
episode 40125: 40463.932041565364 total reward, 25 steps, 163060 epochs 
episode 40126: 33898.73944819942 total reward, 16 steps, 163076 epochs 
episode 40127: -11020.331432542524 total reward, 43 steps, 163119 epochs 
episode 40128: -35183.41490793118 total reward, 89 steps, 163208 epochs 
episode 40129: -30689.425963799047 total reward, 69 steps, 163277 epochs 
episode 40130: 33361.19231648664 total reward, 15 steps, 163292 epochs 
episode 40131: -9022.190888711877 total reward, 54 steps, 163346 epochs 
episode 40132: -10884.595809462717 total reward, 37 steps, 163383 epochs 
episode 40133: -11416.872317532168 total reward, 47 steps, 163430 epochs 
episode 40134: -8911.883317051284 total reward, 31 steps, 163461 epochs 
episode 40135: 37686.41392749964 total reward, 26 steps, 163487 epochs 
episode 40136: 41738.89537404015 total reward, 57 steps, 163544 epochs 
episode 40137: 35128.23480617701 total reward, 46 steps, 163590 epochs 
episode 40138: 34935.12621846562 total reward, 55 steps, 163645 epochs 
episode 40139: 37022.94098881564 total reward, 58 steps, 163703 epochs 
episode 40140: -10997.810755372684 total reward, 24 steps, 163727 epochs 
episode 40141: 34078.81506338182 total reward, 18 steps, 163745 epochs 
episode 40142: 35471.92363261187 total reward, 55 steps, 163800 epochs 
episode 40143: -17604.15280374103 total reward, 83 steps, 163883 epochs 
episode 40144: -6379.122914355821 total reward, 42 steps, 163925 epochs 
episode 40145: 38004.85411690688 total reward, 72 steps, 163997 epochs 
episode 40146: -8216.881746868934 total reward, 17 steps, 164014 epochs 
episode 40147: 36070.10503278643 total reward, 59 steps, 164073 epochs 
episode 40148: 33524.58354048701 total reward, 11 steps, 164084 epochs 
episode 40149: -16015.02539492931 total reward, 69 steps, 164153 epochs 
episode 40150: -11084.63042598639 total reward, 86 steps, 164239 epochs 
episode 40151: -22351.84718558307 total reward, 67 steps, 164306 epochs 
episode 40152: -19197.20858195189 total reward, 68 steps, 164374 epochs 
episode 40153: 39740.966096516604 total reward, 21 steps, 164395 epochs 
episode 40154: -10650.491814330791 total reward, 41 steps, 164436 epochs 
episode 40155: 37392.59417228654 total reward, 50 steps, 164486 epochs 
episode 40156: 58827.946916656234 total reward, 65 steps, 164551 epochs 
episode 40157: 34246.83900563481 total reward, 38 steps, 164589 epochs 
episode 40158: -12166.912429951579 total reward, 85 steps, 164674 epochs 
episode 40159: -10513.46948800129 total reward, 53 steps, 164727 epochs 
episode 40160: -10744.951570487878 total reward, 36 steps, 164763 epochs 
episode 40161: -9396.28040754806 total reward, 92 steps, 164855 epochs 
episode 40162: 36142.86010268949 total reward, 20 steps, 164875 epochs 
episode 40163: -19607.8958314821 total reward, 76 steps, 164951 epochs 
episode 40164: 40016.83282953093 total reward, 21 steps, 164972 epochs 
episode 40165: -10755.82268520802 total reward, 39 steps, 165011 epochs 
episode 40166: 36762.19942965078 total reward, 41 steps, 165052 epochs 
episode 40167: 34083.84235632682 total reward, 19 steps, 165071 epochs 
episode 40168: -23675.947883843597 total reward, 73 steps, 165144 epochs 
episode 40169: -12587.620714172164 total reward, 71 steps, 165215 epochs 
episode 40170: -10392.908149169383 total reward, 25 steps, 165240 epochs 
episode 40171: -11619.754762290744 total reward, 35 steps, 165275 epochs 
episode 40172: 38400.50695043559 total reward, 63 steps, 165338 epochs 
episode 40173: -18284.403900763802 total reward, 81 steps, 165419 epochs 
episode 40174: -7690.022176960956 total reward, 70 steps, 165489 epochs 
episode 40175: 39805.30723109527 total reward, 39 steps, 165528 epochs 
episode 40176: -9493.236113150353 total reward, 29 steps, 165557 epochs 
episode 40177: -10153.17206997608 total reward, 45 steps, 165602 epochs 
episode 40178: -7811.86500053544 total reward, 40 steps, 165642 epochs 
episode 40179: 57893.97680715812 total reward, 53 steps, 165695 epochs 
episode 40180: 38101.047177753 total reward, 47 steps, 165742 epochs 
episode 40181: 34177.53943201762 total reward, 6 steps, 165748 epochs 
episode 40182: -20515.958558090424 total reward, 81 steps, 165829 epochs 
